,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
136,-24960.23774,-42009.18728,-51108.02366,-17314.66708,-33044.34962,-68571.32984,-2221.986916,-12008.3853,3750.823885300623,-59892.10277,-95247.4663,-84311.69651,6936.282746348709,-22801.28274,-39501.79094,-27601.00694,H,,,,,,,,,,,,,,
138,-24497.62368,-41541.43233,-50725.36179,-16969.08676,-32813.79137,-68220.11688,-1741.759687,-11536.94231,3306.4712055291184,-59286.59401,-94600.49505,-83578.20166,7679.23238,-23450.48916,-38517.10719,-26655.77402,H,,,,,,,,,,,,,,
140,-24377.01367,-41417.69307,-51544.55323,-17926.00965,-33285.18966,-68966.26281,-2615.467026,-11421.54025,3861.3532616321163,-59695.20625,-95056.89532,-83961.1094,7235.080866227254,-22546.11523,-39262.53787,-27460.70504,H,,,,,,,,,,,,,,
142,-25045.24142,-42085.22792,-50624.04133,-16759.49445,-32782.58834,-68136.61076,-1711.56248,-12072.26659,3398.2474682626093,-59709.3102,-95022.00425,-84127.09345,7185.839973192213,-23402.79053,-39089.46831,-27131.10621,H,,,,,,,,,,,,,,
144,-24131.79268,-41161.2068,-51283.30604,-17674.8878,-33106.68863,-68731.6142,-2280.235562,-11155.06275,3605.7834155301352,-59328.90586,-94670.03133,-83519.97537,7707.932020179274,-22918.20472,-38641.91933,-26869.14377,H,,,,,,,,,,,,,,
146,-24978.00737,-42011.28835,-51116.76319,-17325.32887,-33060.86756,-68594.73212,-2236.470847,-12002.57385,3773.622664645036,-59950.70904,-95296.05899,-84352.53314,6962.680156550427,-22782.90961,-39489.25161,-27594.18966,H,,,,,,,,,,,,,,
148,-24527.59737,-41559.80546,-50709.06737,-16942.77876,-32814.46192,-68219.82631,-1727.901605,-11538.73045,3306.001818895557,-59363.66282,-94667.6844,-83645.86039,7669.7105371606995,-23463.27436,-38536.24028,-26680.04801,H,,,,,,,,,,,,,,
150,-24387.29547,-41421.247,-51538.85353,-17909.60347,-33288.96711,-68980.72439,-2612.248374,-11415.7735,3883.7720613207894,-59745.31886,-95098.64838,-83993.43002,7271.804782367323,-22537.82273,-39221.38831,-27448.85861,H,,,,,,,,,,,,,,
152,-25042.3804,-42082.97039,-50603.7683,-16722.41291,-32772.75357,-68137.21426,-1697.682047,-12069.42792,3401.8460991199136,-59782.06513,-95081.97398,-84184.67154,7184.029481891333,-23398.4543,-39093.93866,-27155.84959,H,,,,,,,,,,,,,,
154,-24125.06481,-41160.71506,-51253.82409,-17634.67701,-33092.94231,-68723.05348,-2261.907132,-11163.26584,3598.8096712600795,-59378.1244,-94701.70375,-83549.882,7741.951375240252,-22921.8704,-38594.93596,-26851.84352,H,,,,,,,,,,,,,,
