,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
212,-27809.39225,-43737.78179,-59859.58098,-20422.11836,-42385.90358,-107303.8855,-3188.699864,-21300.58662,-4372.82823,-62566.19842,-108187.0029,-100716.6923,-13378.39077,-29729.02712,-51329.93178,-26670.99555,F
214,-27969.56485,-43905.21871,-59469.096,-19725.74976,-42424.34858,-107026.6345,-3153.428811,-21453.71842,-4467.241999,-62674.04558,-108316.8219,-100957.7335,-13476.82786,-29864.14341,-51399.06572,-26509.10187,F
216,-27775.19408,-43703.18129,-59630.07326,-20125.08602,-42361.0708,-107199.4134,-3042.385345,-21270.81409,-4466.593798,-62484.74866,-108103.8991,-100752.5221,-13290.86134,-29847.80429,-51087.19183,-26594.75375,F
218,-27935.6349,-43870.95348,-59723.21298,-20199.65144,-42421.21934,-107347.3596,-3306.158281,-21417.48624,-4384.786413,-62700.51005,-108408.1734,-100927.961,-13502.4206,-29751.46827,-51526.49302,-26640.70894,F
220,-27906.86821,-43841.76211,-59375.24103,-19717.45726,-42400.74514,-107079.2281,-3042.519455,-21386.52907,-4540.354555,-62576.01083,-108233.2934,-100955.096,-13388.18084,-29941.4581,-51182.41026,-26516.90263,F
222,-27822.11039,-43757.36192,-59775.38196,-20436.35642,-42379.01925,-107478.7208,-3212.8621,-21306.86746,-4383.355902,-62616.33338,-108332.021,-100880.1953,-13436.57237,-29731.23994,-51396.69644,-26692.81086,F
224,-27967.17321,-43907.69975,-59375.41984,-19739.09375,-42418.26891,-107191.9927,-3177.725157,-21448.13048,-4489.191412,-62729.74613,-108465.0586,-101116.6544,-13549.24751,-29881.42131,-51501.68258,-26538.69558,F
226,-27771.12606,-43702.37663,-59520.19209,-20109.57391,-42365.45174,-107355.6074,-3057.651586,-21262.72276,-4452.333385,-62506.72042,-108222.6763,-100881.5811,-13301.63488,-29832.13572,-51110.16942,-26573.49724,F
0,-13907.45657,-21869.28205,-29056.03845,-10172.30125,-21389.41245,-51541.11106,-1475.706872,-10650.67329,-3400.594401,-32390.89637,-55282.39075,-50359.46373,-9950.169617,-16353.58678,-26040.63166,-13327.89818,F
2,-27863.17055,-43790.91189,-58375.4922,-20692.64152,-42855.022,-103332.204,-3192.030274,-21339.05397,-4389.904963,-62071.82253,-104392.7943,-96626.45717,-12815.57385,-29743.35459,-51670.43825,-26673.63306,F
4,-27999.0468,-43932.89017,-57956.17347,-19968.19913,-42885.8674,-102980.7005,-3056.846923,-21473.05268,-4529.044572,-62107.18299,-104432.8486,-96825.41005,-12807.81779,-29938.46297,-51553.40452,-26490.30405,F
6,-27798.01521,-43720.14627,-58273.07651,-20534.52528,-42789.82196,-103252.5201,-3020.92767,-21285.76741,-4464.403327,-61960.48849,-104302.9403,-96621.80801,-12628.78032,-29821.00455,-51357.62559,-26614.66916,F
8,-27980.62896,-43909.44319,-58208.94935,-20310.00201,-42812.26311,-103227.352,-3189.236306,-21465.90012,-4430.451027,-62175.06524,-104616.5576,-96872.70634,-12808.26483,-29789.51094,-51727.07757,-26561.51671,F
