,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter
174,-38312.63343,-56611.11255,-83501.78105,-43400.78454,-57177.03637,-134000.7867,-30116.67342,-44764.37506,-26536.05807,-85095.21456,-137104.5276,-127572.045,-76598.02009,-46199.98291,-69602.32641,-60196.8688,A
176,-37713.51727,-55985.97896,-83645.9945,-43596.63053,-56985.41486,-134119.9215,-30338.93917,-44210.6553,-26597.10069,-84099.5114,-136176.3714,-126341.738,-75375.35731,-46209.5718,-68338.2682,-59455.10381,A
178,-38073.33566,-56381.06839,-84296.47497,-44337.92613,-56997.4848,-134716.9143,-30971.29237,-44540.94702,-26320.83313,-85095.46043,-137154.0814,-127647.2587,-76603.40686,-45817.41045,-69728.77022,-60512.65425,A
180,-38105.18689,-56403.06251,-83088.92197,-42920.53496,-57177.50575,-133699.217,-29703.99317,-44561.86826,-26684.18308,-84495.96429,-136548.4833,-126851.6036,-75857.90913,-46449.47308,-68726.74152,-59549.45052,A
182,-37701.44733,-55999.3453,-84376.76244,-44440.6771,-56881.00986,-134808.2882,-31093.48936,-44201.58049,-26356.05947,-84493.25973,-136605.659,-126925.8338,-75869.7332,-45829.41333,-68959.15496,-60068.32392,A
184,-38319.58482,-56651.79272,-83504.57501,-43397.14121,-57194.85071,-134103.6494,-30108.64915,-44773.09224,-26519.56249,-85126.77522,-137181.5964,-127701.5957,-76648.02094,-46209.95178,-69608.42843,-60230.10584,A
186,-37711.2374,-56019.41717,-83624.38036,-43566.38861,-57000.65875,-134197.1915,-30307.71378,-44210.34237,-26591.46805,-84121.63962,-136241.3032,-126456.5142,-75421.40191,-46233.13054,-68342.1574,-59470.54886,A
188,-38058.11412,-56398.21218,-84290.41765,-44326.12441,-57009.04065,-134804.0861,-30958.70834,-44530.82168,-26325.14701,-85114.57117,-137223.0366,-127760.8726,-76650.23376,-45838.24227,-69739.96845,-60540.39276,A
190,-38102.83996,-56433.50559,-83077.12025,-42897.13268,-57194.02369,-133780.935,-29685.10594,-44563.94697,-26685.92652,-84522.4064,-136626.8708,-126974.5606,-75903.23846,-46457.40795,-68723.25465,-59561.72163,A
192,-37704.44247,-56038.3491,-84360.49037,-44423.06392,-56903.74159,-134882.0713,-31076.14441,-44201.93812,-26369.67169,-84508.45891,-136672.1555,-127029.4564,-75902.83613,-45839.40456,-68939.55248,-60066.96046,A
