,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Letter,,,,,,,,,,,,,,
176,-15857.31099,-28001.90783,-49237.71909,-16043.1434,-28267.13363,-76846.43738,1109.8088156949063,-3462.218161,10002.204478049813,-56683.01811,-75247.0583,-85361.73676,3287.6063332088393,-16072.33478,-30449.60266,-14931.83701,K,,,,,,,,,,,,,,
178,-15726.21801,-27868.3785,-49133.71642,-15798.10122,-28833.75035,-76780.0527,969.7080814490416,-3338.568311,9789.080595,-56586.05624,-75155.37145,-85335.69698,3426.2318523206536,-16073.05003,-30290.54764,-14863.84301,K,,,,,,,,,,,,,,
180,-15842.6259,-27992.45304,-49289.06104,-16090.95378,-28405.71444,-76895.83473,993.7362067384967,-3439.687602,9961.479599652243,-56785.05382,-75256.44603,-85628.37072,3082.529077831397,-16008.29703,-30443.63474,-14978.4404,K,,,,,,,,,,,,,,
182,-15813.70274,-27957.9643,-49138.67851,-15867.45869,-28550.95608,-76786.46765,1054.8458760793062,-3416.46414,9857.722801890708,-56579.35072,-75177.87965,-85188.35428,3502.540707891072,-16158.12077,-30377.98767,-14910.51345,K,,,,,,,,,,,,,,
184,-15734.3317,-27886.17049,-49177.27997,-15871.79492,-28725.34439,-76818.56475,961.9967296119606,-3338.724773,9862.126095548403,-56705.19104,-75172.60464,-85582.43788,3217.935945741647,-15979.59739,-30301.92468,-14898.93525,K,,,,,,,,,,,,,,
186,-15878.63456,-28032.64147,-49209.75706,-16009.48167,-28269.25704,-76845.81153,1091.4580334970992,-3487.855612,9998.427033236865,-56699.42429,-75222.94077,-85371.41506,3323.614993526339,-16081.47664,-30418.26551,-14955.46281,K,,,,,,,,,,,,,,
188,-15708.29191,-27856.73325,-49081.6145,-15720.42891,-28810.32572,-76754.92933,993.6020962717648,-3326.587776,9795.204972649213,-56595.24281,-75126.47064,-85328.20914,3468.8789807413796,-16080.292,-30264.64197,-14881.0762,K,,,,,,,,,,,,,,
190,-15808.98652,-27968.62608,-49226.34205,-15993.88015,-28387.69893,-76867.96211,1030.5495298563874,-3419.369867,9985.753594130707,-56777.58834,-75210.20028,-85606.13073,3159.776706668938,-15996.60706,-30357.44642,-14959.44142,K,,,,,,,,,,,,,,
192,-15774.29661,-27934.78554,-49069.52221,-15757.97984,-28521.2059,-76752.56005,1103.3715132917778,-3392.704236,9876.475915,-56575.08154,-75132.17034,-85163.49914,3583.9010577083895,-16151.79523,-30282.70218,-14897.12476,K,,,,,,,,,,,,,,
194,-15716.83028,-27881.38722,-49110.13533,-15763.92541,-28715.62138,-76789.06045,998.6982940075749,-3333.293299,9874.419554998822,-56696.85384,-75122.96142,-85554.27468,3313.8919846882804,-15969.15912,-30185.89678,-14880.20448,K,,,,,,,,,,,,,,
196,-15875.99705,-28038.72115,-49144.73583,-15920.25351,-28246.72648,-76813.69207,1126.7067345031185,-3483.429966,9974.264797480679,-56707.8509,-75186.50743,-85360.84269,3378.9802645421346,-16104.0966,-30349.22097,-14973.67948,K,,,,,,,,,,,,,,
198,-15706.2579,-27867.21621,-49003.78573,-15611.86649,-28792.69019,-76711.41049,1038.8643787937617,-3318.027057,9809.823013522984,-56574.12041,-75070.30071,-85280.08584,3581.5988280294932,-16061.29301,-30145.32836,-14856.17636,K,,,,,,,,,,,,,,
200,-15803.77857,-27972.89526,-49147.39569,-15883.88722,-28387.00603,-76821.85046,1068.5698471748647,-3400.70616,9987.117051,-56770.72636,-75162.4346,-85579.68862,3248.714297856605,-15982.90545,-30257.51177,-14948.80199,K,,,,,,,,,,,,,,
202,-15813.07689,-27971.17418,-49023.92465,-15702.50281,-28521.56353,-76733.49401,1100.4881382570431,-3418.498149,9889.417575528334,-56572.48873,-75081.7001,-85137.74993,3668.792983149646,-16129.97992,-30181.58289,-14881.09855,K,,,,,,,,,,,,,,
